comp_id,begin,end,COGS,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,finished_prod,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,net_dom_sales,net_exp_sales,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,wages,D,balsheet_flag,balsheet_length,balsheet_notfullyear,year,founded_year,exit_year,ceo_count,foreign,female,birth_year,inoffice_days,gender,origin,nace_main,ind2,ind,urban_m,region_m,founded_date,exit_date,labor_avg
4.18035E+11,1/1/2016,12/31/2016,NA,270.3703613,16200,3574.073975,NA,NA,NA,NA,1166.666626,1455.555542,0,9166.666992,774.0740967,78296.29688,NA,NA,35370.37109,NA,113792.5938,13792.59277,11111.11133,1166.666626,NA,NA,0,365,0,2016,2013,NA,1,0,1,1973,829,female,Domestic,5630,56,3,1,Central,2/17/2013,NA,0.375
4.18061E+11,1/1/2016,12/31/2016,NA,407.4074097,37948.14844,56800,NA,NA,NA,NA,1714.814819,-41825.92578,0,5848.147949,618.5184937,156411.1094,NA,NA,36533.33203,NA,153359.2656,-81581.48438,11111.11133,1714.814819,NA,NA,0,365,0,2016,2012,NA,1,0,0,1952,1601,male,Domestic,5610,56,3,1,Central,7/18/2012,NA,0.666666687
4.18177E+11,1/1/2016,12/31/2016,NA,4440.740723,33570.37109,18340.74023,NA,NA,NA,NA,283551.8438,7300,277677.7813,0,12151.85156,68444.44531,NA,NA,9688.888672,NA,93822.21875,298781.4688,285185.1875,5874.074219,NA,NA,0,365,0,2016,2009,NA,1,0,0,1972,2621,male,Domestic,3316,33,2,1,Central,3/19/2009,NA,0.138888896
4.18683E+11,1/1/2016,12/31/2016,NA,1929.629639,8003.703613,48048.14844,NA,NA,NA,NA,9281.481445,3555.555664,0,6040.740723,1962.963013,105174.0703,NA,NA,37100,NA,149055.5625,-58540.74219,370.3703613,9281.481445,NA,NA,0,365,0,2016,2004,NA,1,0,0,1978,3118,male,Domestic,5610,56,3,3,West,10/1/2004,NA,0.486111104
4.18751E+11,1/1/2016,12/31/2016,NA,16733.33398,427429.625,21407.4082,NA,NA,NA,NA,149414.8125,233503.7031,0,190018.5156,103837.0391,542288.875,NA,NA,94018.51563,NA,923903.6875,545492.5625,11111.11133,149414.8125,NA,NA,0,365,0,2016,2003,NA,1,0,0,1980,1025,male,Domestic,2893,28,2,3,East,1/28/2003,NA,0.513888896
4.18793E+11,1/1/2016,12/31/2016,NA,0,1384940.75,3755.555664,NA,NA,NA,NA,0,-4177.777832,0,0,1222.222168,118522.2188,NA,NA,0,NA,116540.7422,157229.625,1851.851807,0,NA,NA,0,365,0,2016,2011,NA,1,0,0,1956,1698,male,Domestic,5590,55,3,2,West,11/14/2011,NA,0
4.18841E+11,1/1/2016,12/31/2016,NA,507.4074097,9759.258789,3981.481445,NA,NA,NA,NA,1125.925903,1225.925903,0,2896.296387,3781.481445,75874.07031,NA,NA,28822.22266,NA,103655.5469,6588.888672,370.3703613,1125.925903,NA,NA,0,365,0,2016,2001,NA,1,0,0,1973,5736,male,Domestic,5630,56,3,2,Central,4/10/2001,NA,0.083333336
4.19065E+11,1/1/2016,12/31/2016,NA,818.5184937,17148.14844,17874.07422,NA,NA,NA,NA,7311.111328,-14062.96289,0,2466.666748,13048.14844,74962.96094,NA,NA,38274.07422,NA,98066.66406,6585.185059,11111.11133,7311.111328,NA,NA,0,365,0,2016,2007,NA,1,0,0,1980,3312,male,Domestic,5610,56,3,3,East,11/22/2007,NA,0.416666687
4.19103E+11,1/1/2016,12/31/2016,NA,7885.185059,193825.9219,6151.852051,NA,NA,NA,NA,910814.8125,31096.29688,0,0,188640.7344,19981.48242,NA,NA,17796.29688,NA,95822.21875,1019251.875,872225.9375,910814.8125,NA,NA,0,365,0,2016,NA,NA,NA,NA,NA,NA,NA,,,5510,55,3,3,East,12/31/1992,NA,0.083333336
4.19287E+11,1/1/2016,12/31/2016,NA,2540.740723,30355.55469,34514.81641,NA,NA,NA,NA,80025.92969,3918.518555,0,9818.518555,8577.777344,112292.5938,NA,NA,32888.89063,NA,148348.1406,75866.66406,44444.44531,80025.92969,NA,NA,0,365,0,2016,2002,NA,3,0,0.333333343,1962.333374,2326.666748,mix,Domestic,5610,56,3,1,Central,11/27/2002,NA,0.833333313
4.19311E+11,1/1/2016,12/31/2016,NA,1085.185181,18351.85156,6344.444336,NA,NA,NA,NA,481.4814758,17751.85156,0,6562.962891,3848.148193,95788.89063,NA,NA,42774.07422,NA,153403.7031,9914.814453,11111.11133,481.4814758,NA,NA,0,365,0,2016,2013,NA,1,0,0,1973,1258,male,Domestic,5610,56,3,1,Central,7/22/2013,NA,0.4375
4.19321E+11,1/1/2016,12/31/2016,NA,22385.18555,54940.74219,183196.2969,NA,NA,NA,NA,154933.3281,108070.3672,8788.888672,0,15281.48145,440011.125,NA,NA,277281.4688,NA,872166.6875,116811.1094,11111.11133,146144.4375,NA,NA,0,365,0,2016,2009,NA,1,0,0,1965,2578,male,Domestic,3312,33,2,3,Central,12/6/2009,NA,1.708333254
4.19395E+11,1/1/2016,12/31/2016,NA,131425.9219,303444.4375,847837.0625,NA,NA,NA,NA,722162.9375,100562.9609,40.74074173,35400,45151.85156,1458955.5,NA,NA,656974.0625,NA,2361437,8370.370117,9259.258789,722122.25,NA,NA,0,365,0,2016,2010,NA,2,0,0.5,1972,2067,mix,Domestic,5510,55,3,3,Central,5/21/2010,NA,4.659722328
4.19448E+11,1/1/2016,12/31/2016,NA,297303.7188,1618414.875,1986603.75,NA,NA,NA,NA,2845733.25,182403.7031,7529.629395,232925.9219,501918.5313,5107085,NA,NA,2444218.5,NA,8149289,2014788.875,270740.75,2838203.75,NA,NA,0,365,0,2016,2004,NA,1,0,1,1957,2686,female,Domestic,5610,56,3,1,Central,9/13/2004,NA,17.80555534
4.19492E+11,1/1/2016,12/31/2016,NA,759.2592773,18900,15796.2959,NA,NA,NA,NA,385.1851807,633.333313,0,18422.22266,477.777771,73900,NA,NA,5462.962891,NA,77322.21875,3488.888916,11111.11133,385.1851807,NA,NA,0,365,0,2016,2006,NA,1,1,0,1967,2547,male,Foreign,5610,56,3,1,Central,2/19/2006,NA,0.216666669
4.19501E+11,1/1/2016,12/31/2016,NA,27259.25977,2848281.5,328140.75,NA,NA,NA,NA,84103.70313,835818.5,2337.037109,2200,892607.4375,1037903.688,NA,NA,507529.625,NA,2508107.5,1842040.75,11111.11133,81766.66406,NA,NA,0,365,0,2016,1995,NA,2,1,0,NA,2475,male,Foreign,9525,95,NA,1,Central,6/20/1995,NA,0.75
4.19581E+11,1/1/2016,12/31/2016,NA,152400,622259.25,544144.4375,NA,NA,NA,NA,1147400,234744.4375,2766.666748,35640.74219,325029.625,1180851.875,NA,NA,1402107.375,NA,3037796.25,1012970.375,322222.2188,1144633.375,NA,NA,0,365,0,2016,1987,NA,1,0,0,1954,3557,male,Domestic,2895,28,2,3,Central,3/19/1987,NA,4.784722328
4.19662E+11,1/1/2016,12/31/2016,NA,10511.11133,138162.9688,41581.48047,NA,NA,NA,NA,311814.8125,113233.3438,0,3177.777832,125792.5938,145133.3281,NA,NA,77062.96094,NA,352185.1875,396414.8125,11111.11133,311814.8125,NA,NA,0,365,0,2016,2005,NA,3,0,0.666666687,1965,2003,mix,Domestic,5610,56,3,3,Central,9/26/2005,NA,0.840277791
4.19785E+11,1/1/2016,12/31/2016,NA,17311.11133,201170.375,70803.70313,NA,NA,NA,NA,446877.7813,10285.18555,0,159896.2969,16925.92578,293088.875,NA,NA,130355.5469,NA,457681.4688,382629.625,81481.48438,446877.7813,NA,NA,0,365,0,2016,1996,NA,2,0,0.5,1972.5,2646,mix,Domestic,5610,56,3,3,Central,10/14/1996,NA,2.033333302
4.19878E+11,1/1/2016,12/31/2016,NA,14181.48145,25025.92578,21959.25977,NA,NA,NA,NA,2719400,-84003.70313,1837.036987,0,2355.555664,146529.625,NA,NA,111514.8125,NA,212103.7031,426922.2188,740740.75,2717563,NA,NA,0,365,0,2016,2013,NA,2,1,0.5,1967.5,1058,mix,Foreign,5510,55,3,3,West,10/15/2013,NA,0.819444418
4.20196E+11,1/1/2016,12/31/2016,NA,7711.111328,13674.07422,42140.74219,NA,NA,NA,NA,55340.74219,4048.148193,33.33333206,2266.666748,8277.777344,43455.55469,NA,NA,30433.33398,NA,73314.8125,14677.77734,11111.11133,55307.40625,NA,NA,0,365,0,2016,2.00E+03,NA,2,0,1,1961.5,4148.5,female,Domestic,5610,56,3,1,Central,10/25/2000,NA,0.486111104
4.20253E+11,1/1/2016,12/31/2016,NA,11614.81445,103722.2188,16048.14844,NA,NA,NA,NA,31144.44531,55533.33203,440.7407532,3018.518555,64607.40625,561125.9375,NA,NA,44551.85156,NA,676388.875,107277.7813,1851.851807,30703.70313,NA,NA,0,365,0,2016,2013,NA,2,0,0.5,1989.5,1174,mix,Domestic,5610,56,3,3,Central,10/13/2013,NA,0.819444478
4.20327E+11,1/1/2016,12/31/2016,NA,7085.185059,27325.92578,28414.81445,NA,NA,NA,NA,40462.96484,6044.444336,0,0,17118.51758,60377.77734,NA,NA,12155.55566,NA,78488.89063,39648.14844,7407.407227,40462.96484,NA,NA,0,365,0,2016,2009,NA,2,0,0.5,1970.5,2770,mix,Domestic,3312,33,2,3,East,5/26/2009,NA,0.083333336
4.20467E+11,1/1/2016,12/31/2016,NA,6500,33103.70313,5240.740723,NA,NA,NA,NA,54733.33203,1707.407349,0,20237.03711,3207.407471,124618.5234,NA,NA,20700,NA,154314.8125,14448.14844,11111.11133,54733.33203,NA,NA,0,365,0,2016,2013,NA,1,0,0,1958,1024,male,Domestic,5610,56,3,3,Central,2/13/2013,NA,0.361111104
4.20593E+11,1/1/2016,12/31/2016,NA,8788.888672,15466.66699,46740.74219,NA,NA,NA,NA,97474.07031,1211.111084,270.3703613,6374.074219,7881.481445,92025.92969,NA,NA,63592.59375,NA,149025.9219,-100555.5469,11111.11133,97203.70313,NA,NA,0,365,0,2016,2004,NA,2,0,0.5,1965.5,2454,mix,Domestic,5610,56,3,2,West,11/8/2004,NA,0.729166687
4.20726E+11,1/1/2016,12/31/2016,NA,966.666687,15681.48145,2044.444458,NA,NA,NA,NA,366.6666565,588.888916,0,2659.259277,11511.11133,32755.55469,NA,NA,14248.14844,NA,49118.51953,14003.7041,1851.851807,366.6666565,NA,NA,0,365,0,2016,2011,NA,1,0,1,1957,1930,female,Domestic,3312,33,2,2,East,9/13/2011,NA,0.166666672
4.20902E+11,1/1/2016,12/31/2016,NA,2140.740723,2074.073975,71974.07031,NA,NA,NA,NA,82225.92969,-2218.518555,0,0,1311.111084,8437.037109,NA,NA,3133.333252,NA,18233.33398,12492.59277,11111.11133,82225.92969,NA,NA,0,365,0,2016,2012,NA,1,0,1,1975,1376,female,Domestic,5610,56,3,2,West,11/12/2012,NA,0.030303031
4.20927E+11,1/1/2016,12/31/2016,NA,151.8518524,1496.296265,3211.111084,NA,NA,NA,NA,618.5184937,288.8888855,0,848.1481323,600,36274.07422,NA,NA,12096.2959,NA,50359.25781,-1077.777832,11111.11133,618.5184937,NA,NA,0,365,0,2016,2013,NA,1,0,0,1966,1189,male,Domestic,5630,56,3,2,Central,9/25/2013,NA,0.159722224
4.20961E+11,1/1/2016,12/31/2016,NA,13944.44434,40366.66797,76348.14844,NA,NA,NA,NA,144707.4063,-21603.70313,0,0,36137.03516,46314.81641,NA,NA,26029.62891,NA,69107.40625,106781.4766,22222.22266,143359.2656,NA,NA,0,365,0,2016,1994,NA,1,0,0,1951,1491,male,Domestic,2790,27,2,1,Central,7/22/1994,NA,0.319444448
4.21222E+11,1/1/2016,12/31/2016,NA,6362.962891,62588.89063,45500,NA,NA,NA,NA,36462.96484,-3374.073975,0,1177.777832,14159.25879,58592.59375,NA,NA,15303.7041,NA,78225.92969,53551.85156,11111.11133,36462.96484,NA,NA,0,365,0,2016,1998,NA,1,0,0,1970,6883,male,Domestic,2620,26,2,3,Central,2/26/1998,NA,0.166666672
4.21234E+11,1/1/2016,12/31/2016,NA,3133.333252,2833.333252,2514.814697,NA,NA,NA,NA,5992.592773,-17488.88867,0,0,981.4815063,92359.25781,NA,NA,32018.51758,NA,110796.2969,-102096.2969,11111.11133,5992.592773,NA,NA,0,365,0,2016,2011,NA,2,0,0.5,1981.5,1902,mix,Domestic,5610,56,3,1,Central,10/17/2011,NA,0.513888896
4.21268E+11,1/1/2016,12/31/2016,NA,13203.7041,54474.07422,62359.25781,NA,NA,NA,NA,1345359.25,-2985.185303,588.888916,0,38774.07422,85092.59375,NA,NA,0,NA,131259.2656,45155.55469,11111.11133,1344770.375,NA,NA,0,365,0,2016,1996,NA,1,1,0,1965,3455,male,Foreign,5630,56,3,1,Central,12/31/1996,NA,0
4.213E+11,1/1/2016,12/31/2016,NA,5051.852051,23874.07422,5562.962891,NA,NA,NA,NA,7737.037109,800,0,23707.4082,166.6666718,61440.74219,NA,NA,34818.51953,NA,102862.9609,26048.14844,11111.11133,7737.037109,NA,NA,0,365,0,2016,1992,NA,1,0,0,1977,1081,male,Domestic,5610,56,3,2,East,6/14/1992,NA,0.347222239
4.21325E+11,1/1/2016,12/31/2016,NA,433.3333435,4762.962891,3729.629639,NA,NA,NA,NA,429.6296387,-3248.148193,0,0,4681.481445,54644.44531,NA,NA,314.8148193,NA,52137.03516,1292.592651,111.1111069,429.6296387,NA,NA,0,365,0,2016,2002,NA,1,0,0,1944,5276,male,Domestic,5590,55,3,3,West,6/30/2002,NA,0
4.2157E+11,1/1/2016,12/31/2016,NA,1803.703735,8848.148438,0,NA,NA,NA,NA,3844.444336,4848.147949,0,218.5185242,8355.555664,52918.51953,NA,NA,14722.22266,NA,75337.03906,7477.777832,185.1851807,3844.444336,NA,NA,0,365,0,2016,1995,NA,1,0,0,1956,2599,male,Domestic,5630,56,3,1,Central,3/30/1995,NA,0.222222224
4.21582E+11,1/1/2016,12/31/2016,NA,11.11111069,12629.62988,10466.66699,NA,NA,NA,NA,0,-4370.370605,0,0,12425.92578,41796.29688,NA,NA,10718.51855,NA,49977.77734,2162.962891,1851.851807,0,NA,NA,0,365,0,2016,2011,NA,1,0,0,1980,2111,male,Domestic,5610,56,3,1,Central,3/22/2011,NA,0.236111119
4.21603E+11,1/1/2016,12/31/2016,NA,3396.296387,41170.37109,8551.851563,NA,NA,NA,NA,9359.258789,3566.666748,0,0,27914.81445,32437.03711,NA,NA,24292.5918,NA,65844.44531,42537.03516,11111.11133,9359.258789,NA,NA,0,365,0,2016,2007,NA,1,0,0,1959,3595,male,Domestic,3320,33,2,2,Central,1/31/2007,NA,0.083333336
4.21626E+11,1/1/2016,12/31/2016,NA,4444.444336,2755.555664,107362.9609,NA,NA,NA,NA,30455.55469,-16111.11133,0,0,470.3703613,77848.14844,NA,NA,27051.85156,NA,94955.55469,-74151.85156,11111.11133,30455.55469,NA,NA,0,365,0,2016,2012,NA,1,0,0,1966,296,male,Domestic,5610,56,3,2,East,5/20/2012,NA,0.273809522
4.21729E+11,1/1/2016,12/31/2016,NA,1044.444458,15037.03711,9174.074219,NA,NA,NA,NA,1825.925903,574.0740967,0,8503.704102,6307.407227,166781.4844,NA,NA,50725.92578,NA,217011.1094,1348.148193,11111.11133,1825.925903,NA,NA,0,365,0,2016,NA,NA,NA,NA,NA,NA,NA,,,5610,56,3,2,Central,2/21/2006,NA,1
4.21845E+11,1/1/2016,12/31/2016,NA,2248.148193,34277.77734,52840.74219,NA,NA,NA,NA,554333.3125,-21251.85156,0,1985.185181,15029.62988,90874.07031,NA,NA,82362.96094,NA,141822.2188,443351.8438,11111.11133,554333.3125,NA,NA,0,365,0,2016,1995,NA,2,0,0.5,1951.5,6549,mix,Domestic,5590,55,3,2,Central,10/24/1995,NA,0.701388896
4.21938E+11,1/1/2016,12/31/2016,NA,2.00E+03,85740.74219,28440.74023,NA,NA,NA,NA,47625.92578,5651.852051,0,55259.25781,10551.85156,188025.9219,NA,NA,96085.1875,NA,295192.5938,104911.1094,18888.88867,47625.92578,NA,NA,0,365,0,2016,1995,NA,2,0.5,0,1950,2444,male,mix,2825,28,2,3,East,4/23/1995,NA,0.756944418
4.22224E+11,1/1/2016,12/31/2016,NA,318.5185242,69588.89063,16996.29688,NA,NA,NA,NA,8248.148438,-12277.77734,51.85185242,4074.073975,14485.18555,33351.85156,NA,NA,35488.89063,NA,52981.48047,60581.48047,11111.11133,8196.295898,NA,NA,0,365,0,2016,1992,NA,1,0,0,1947,2664,male,Domestic,2651,26,2,1,Central,6/1/1992,NA,0.25
4.22243E+11,1/1/2016,12/31/2016,NA,4896.296387,54796.29688,123144.4531,NA,NA,NA,NA,167377.7813,8192.592773,0,2348.148193,37400,7918.518555,NA,NA,2492.592529,NA,30981.48242,86759.25781,11111.11133,5051.852051,NA,NA,0,365,0,2016,2003,NA,3,0,0,1975.666626,4572.666504,male,Domestic,5630,56,3,1,Central,11/13/2003,NA,0.060606062
4.2231E+11,1/1/2016,12/31/2016,NA,0,75900,21103.70313,NA,NA,NA,NA,0,2577.777832,0,73811.10938,2037.036987,95607.40625,NA,NA,28933.33398,NA,127944.4531,7203.703613,1851.851807,0,NA,NA,0,365,0,2016,2009,NA,1,0,1,1991,2573,female,Domestic,5590,55,3,3,East,12/15/2009,NA,0.354166687
4.22366E+11,1/1/2016,12/31/2016,NA,1.01E+05,738162.9375,418277.7813,NA,NA,NA,NA,723970.375,242518.5156,9081.481445,178359.2656,145551.8594,1550111.125,NA,NA,1033040.813,NA,2964377.75,1024688.875,407407.4063,714888.875,NA,NA,0,365,0,2016,1990,NA,2,1,0,NA,2440,male,Foreign,2651,26,2,3,Central,7/15/1990,NA,4.673611164
4.22506E+11,1/1/2016,12/31/2016,NA,3622.222168,24488.88867,5262.962891,NA,NA,NA,NA,10088.88867,1088.888916,0,5166.666504,18955.55469,140903.7031,NA,NA,49729.62891,NA,196100,13162.96289,185.1851807,10088.88867,NA,NA,0,365,0,2016,2.00E+03,NA,1,0,0,1979,5878,male,Domestic,5610,56,3,3,West,11/13/2000,NA,0.798611104
4.22608E+11,1/1/2016,12/31/2016,NA,82711.10938,206907.4063,201129.625,NA,NA,NA,NA,1009848.125,13707.40723,0,0,181.4814758,41662.96484,NA,NA,218.5185242,NA,0,25422.22266,11111.11133,1009848.125,NA,NA,0,365,0,2016,2009,NA,1,0,0,1978,594,male,Domestic,5610,56,3,2,Central,4/15/2009,NA,0.025
4.22707E+11,1/1/2016,12/31/2016,NA,10674.07422,6625.925781,19640.74023,NA,NA,NA,NA,340418.5313,11562.96289,0,1148.148193,2477.777832,45666.66797,NA,NA,37766.66797,NA,110385.1875,325644.4375,37037.03516,340418.5313,NA,NA,0,365,0,2016,1997,NA,1,0,0,1955,3317,male,Domestic,5510,55,3,3,Central,9/10/1997,NA,0.458333343
4.22765E+11,1/1/2016,12/31/2016,NA,9237.037109,341725.9375,217214.8125,NA,NA,NA,NA,97762.96094,38725.92578,7237.037109,147200,84725.92969,1020148.125,NA,NA,95088.89063,NA,1129107.375,216785.1875,11111.11133,79414.8125,NA,NA,0,365,0,2016,1992,NA,2,0,0.5,1954.5,8827,mix,Domestic,2651,26,2,1,Central,10/31/1992,NA,0.652777791
4.22877E+11,1/1/2016,12/31/2016,NA,23140.74023,282474.0625,98396.29688,NA,NA,NA,NA,89485.1875,-5796.296387,32796.29688,19244.44531,103592.5938,225270.375,NA,NA,98370.36719,NA,334377.7813,273385.1875,18518.51758,56688.89063,NA,NA,0,365,0,2016,2003,NA,1,0,0,1969,3120,male,Domestic,3320,33,2,1,Central,10/3/2003,NA,0.569444418
4.22939E+11,1/1/2016,12/31/2016,NA,1422.222168,94674.07031,96096.29688,NA,NA,NA,NA,7388.888672,3562.962891,0,0,4670.370605,22274.07422,NA,NA,149670.375,NA,180725.9219,5966.666504,11111.11133,7388.888672,NA,NA,0,365,0,2016,1999,NA,2,1,0,1974,1929,male,Foreign,2841,28,2,2,Central,7/9/1999,NA,1.104166746
4.22985E+11,1/1/2016,12/31/2016,NA,7570.370605,33096.29688,62133.33203,NA,NA,NA,NA,13155.55566,-29477.77734,0,0,125.9259262,56922.22266,NA,NA,15892.59277,NA,53781.48047,-15881.48145,1851.851807,13155.55566,NA,NA,0,365,0,2016,2013,NA,2,0.5,0,1961,633,male,mix,5630,56,3,2,Central,1/27/2013,NA,0.256944448
4.22998E+11,1/1/2016,12/31/2016,NA,196.2962952,3633.333252,792.5925903,NA,NA,NA,NA,359.2592468,3559.259277,0,2059.259277,18.51851845,74118.51563,NA,NA,6581.481445,NA,73574.07031,-14718.51855,11111.11133,359.2592468,NA,NA,0,365,0,2016,2009,NA,2,0,1,1970.5,2706,female,Domestic,5610,56,3,3,East,8/4/2009,NA,0.030303031
4.2327E+11,1/1/2016,12/31/2016,NA,6400,27514.81445,10200,NA,NA,NA,NA,47833.33203,9303.704102,0,0,25374.07422,159933.3281,NA,NA,30659.25977,NA,209966.6719,35107.40625,1851.851807,47833.33203,NA,NA,0,365,0,2016,2010,NA,5,0,0.400000006,1964.599976,2482,mix,Domestic,5610,56,3,3,West,3/10/2010,NA,0.451388896
4.23375E+11,1/1/2016,12/31/2016,NA,696.2963257,34348.14844,96162.96094,NA,NA,NA,NA,139307.4063,-9781.481445,0,19611.11133,1292.592651,40796.29688,NA,NA,40018.51953,NA,50159.25781,41529.62891,111.1111069,139307.4063,NA,NA,0,365,0,2016,2.00E+03,NA,1,0,1,1963,6122,female,Domestic,5610,56,3,2,Central,3/6/2000,NA,0.25
4.23568E+11,1/1/2016,12/31/2016,NA,7870.370605,60937.03516,67992.59375,NA,NA,NA,NA,123025.9297,37951.85156,0,0,49192.59375,41396.29688,NA,NA,792.5925903,NA,91237.03906,128744.4531,148.1481476,123025.9297,NA,NA,0,365,0,2016,1994,NA,2,0,0.5,1950.5,4833.5,mix,Domestic,6810,68,NA,3,West,2/9/1994,NA,0
4.23589E+11,1/1/2016,12/31/2016,NA,2055.555664,61107.40625,66277.78125,NA,NA,NA,NA,32737.03711,-3285.185303,562.9629517,3122.222168,21829.62891,38933.33203,NA,NA,10674.07422,NA,48988.89063,27566.66602,22222.22266,32174.07422,NA,NA,0,365,0,2016,1990,NA,1,0,0,1983,1829,male,Domestic,2611,26,2,3,Central,11/28/1990,NA,0.111111112
4.23679E+11,1/1/2016,12/31/2016,NA,10296.2959,176385.1875,104414.8125,NA,NA,NA,NA,90825.92969,21596.29688,25.92592621,17903.70313,33459.25781,437840.75,NA,NA,125803.7031,NA,597777.75,138103.7031,370.3703613,90800,NA,NA,0,365,0,2016,1996,NA,2,0,0,1970.5,4179.5,male,Domestic,3600,36,NA,2,East,11/14/1996,NA,0.423611104
4.23711E+11,1/1/2016,12/31/2016,NA,32733.33398,18577.77734,124600,NA,NA,NA,NA,799555.5625,52603.70313,0,533.333313,9748.148438,214562.9688,NA,NA,63348.14844,NA,350514.8125,460600,111111.1094,798444.4375,NA,NA,0,365,0,2016,1999,NA,1,0,0,1953,2242,male,Domestic,5590,55,3,1,Central,8/15/1999,NA,0.805555522
4.23807E+11,1/1/2016,12/31/2016,NA,2859.259277,17907.4082,24707.4082,NA,NA,NA,NA,13362.96289,-15822.22266,0,17025.92578,807.4074097,61881.48047,NA,NA,19885.18555,NA,68066.66406,6229.629395,33333.33203,13362.96289,NA,NA,0,365,0,2016,2011,NA,1,0,0,1990,429,male,Domestic,5610,56,3,3,East,7/26/2011,NA,0.381944448
4.23968E+11,1/1/2016,12/31/2016,NA,3881.481445,10033.33301,4629.629395,NA,NA,NA,NA,18511.11133,-4603.703613,0,3537.037109,6496.296387,133944.4375,NA,NA,68400,NA,202485.1875,22096.29688,11111.11133,18511.11133,NA,NA,0,365,0,2016,2005,NA,2,0.5,0,1947,1900.5,male,mix,5610,56,3,2,East,7/21/2005,NA,0.833333313
4.2405E+11,1/1/2016,12/31/2016,NA,2303.703613,157033.3281,149670.375,NA,NA,NA,NA,5314.814941,12377.77734,0,44914.81641,25781.48242,567151.875,NA,NA,15688.88867,NA,598751.875,12511.11133,1851.851807,5314.814941,NA,NA,0,365,0,2016,2012,NA,1,0,0,1985,1486,male,Domestic,5520,55,3,1,Central,11/29/2012,NA,0.083333336
4.24088E+11,1/1/2016,12/31/2016,NA,870.3703613,41648.14844,26974.07422,NA,NA,NA,NA,2066.666748,3159.259277,0,6381.481445,13162.96289,312900,NA,NA,122477.7813,NA,443085.1875,16081.48145,1851.851807,2066.666748,NA,NA,0,365,0,2016,2012,NA,1,0,1,1965,1496,female,Domestic,5610,56,3,3,Central,11/23/2012,NA,1.965277791
4.2412E+11,1/1/2016,12/31/2016,NA,0,796.2963257,105811.1094,NA,NA,NA,NA,1851.851807,300,0,0,22.22222137,1237.036987,NA,NA,27414.81445,NA,29629.62891,-5385.185059,1851.851807,0,NA,NA,0,365,0,2016,2010,NA,1,0,0,1993,551,male,Domestic,5610,56,3,2,Central,4/12/2010,NA,0.166666672
4.24184E+11,1/1/2016,12/31/2016,NA,166.6666718,16585.18555,4829.629395,NA,NA,NA,NA,281.4814758,-8507.407227,0,0,11803.7041,24659.25977,NA,NA,14959.25879,NA,31477.77734,12037.03711,1851.851807,281.4814758,NA,NA,0,365,0,2016,2012,NA,1,0,1,1977,1530,female,Domestic,5610,56,3,1,Central,10/8/2012,NA,0.215277776
4.24221E+11,1/1/2016,12/31/2016,NA,374.0740662,1125.925903,43403.70313,NA,NA,NA,NA,1107.407349,-22192.5918,0,0,159.2592621,156437.0313,NA,NA,30611.11133,NA,164588.8906,-41170.37109,14814.81445,1107.407349,NA,NA,0,365,0,2016,2011,NA,1,0,0,1972,1963,male,Domestic,5610,56,3,2,East,8/17/2011,NA,0.506944418
4.24335E+11,1/1/2016,12/31/2016,NA,825.9259033,20996.29688,41392.59375,NA,NA,NA,NA,418.5185242,1270.370361,0,8462.962891,8988.888672,130718.5234,NA,NA,50092.59375,NA,185111.1094,-131088.8906,11111.11133,418.5185242,NA,NA,0,365,0,2016,1998,NA,1,0,0,1968,2678,male,Domestic,5630,56,3,1,Central,5/25/1998,NA,0.493055552
4.24345E+11,1/1/2016,12/31/2016,NA,1559.259277,22970.37109,6337.037109,NA,NA,NA,NA,3218.518555,7529.629395,0,2014.814819,4022.222168,45696.29688,NA,NA,14996.2959,NA,71111.10938,19851.85156,11111.11133,3218.518555,NA,NA,0,365,0,2016,1989,NA,1,0,0,1951,6110,male,Domestic,2651,26,2,1,Central,12/18/1989,NA,0.083333336
4.24376E+11,1/1/2016,12/31/2016,NA,3644.444336,51174.07422,6029.629395,NA,NA,NA,NA,48355.55469,21333.33398,3518.518555,13677.77734,21140.74023,220648.1406,NA,NA,20937.03711,NA,265540.75,89770.36719,11111.11133,44837.03516,NA,NA,0,365,0,2016,2011,NA,1,0,0,1974,1741,male,Domestic,4721,47,NA,1,Central,12/5/2011,NA,0.520833313
4.24483E+11,1/1/2016,12/31/2016,NA,22.22222137,27037.03711,13218.51855,NA,NA,NA,NA,0,2240.740723,0,4666.666504,5459.259277,94644.44531,NA,NA,7366.666504,NA,104455.5469,13822.22266,3888.888916,0,NA,NA,0,365,0,2016,2002,NA,1,0,0,1971,683,male,Domestic,2640,26,2,3,Central,10/15/2002,NA,0.083333336
4.2453E+11,1/1/2016,12/31/2016,NA,237.0370331,30333.33398,6796.296387,NA,NA,NA,NA,240.7407379,-16411.11133,0,7255.555664,21274.07422,93825.92969,NA,NA,29237.03711,NA,100114.8125,22355.55469,11111.11133,240.7407379,NA,NA,0,365,0,2016,2007,NA,1,0,0,1976,3394,male,Domestic,5610,56,3,3,Central,9/11/2007,NA,0.201388896
